year,city,confession,language,count
1523,Breslau,Protestant,ger,21
1523,Breslau,Protestant,lat,2
1523,Cologne,Catholic,ger,3
1523,Cologne,Catholic,grc,1
1523,Cologne,Catholic,lat,58
1523,Cologne,Catholic,unknown,2
1523,Dresden,Protestant,ger,3
1523,Erfurt,Mixed,ger,223
1523,Erfurt,Mixed,heb,2
1523,Erfurt,Mixed,lat,15
1523,Erfurt,Mixed,nds,8
1523,Frankfurt (Oder),Protestant,ger,4
1523,Hamburg,Protestant,fry,1
1523,Hamburg,Protestant,nds,3
1523,Ingolstadt,Catholic,ger,1
1523,Ingolstadt,Catholic,lat,1
1523,Jena,Protestant,ger,3
1523,Leipzig,Protestant,ger,33
1523,Leipzig,Protestant,lat,18
1523,Leipzig,Protestant,unknown,1
1523,Lübeck,Protestant,ger,2
1523,Mainz,Catholic,ger,9
1523,Mainz,Catholic,lat,6
1523,Munich,Catholic,ger,7
1523,Nuremberg,Protestant,ger,79
1523,Nuremberg,Protestant,lat,18
1523,Regensburg,Mixed,ger,5
1523,Rostock,Protestant,ger,4
1523,Rostock,Protestant,nds,8
1523,Strasbourg,Mixed,ger,135
1523,Strasbourg,Mixed,lat,57
1523,Stuttgart,Protestant,ger,3
1523,Tübingen,Protestant,ger,1
1523,Tübingen,Protestant,lat,10
1523,Vienna,Catholic,ger,1
1523,Vienna,Catholic,lat,3
1523,Wittenberg,Protestant,dut,1
1523,Wittenberg,Protestant,ger,193
1523,Wittenberg,Protestant,heb,3
1523,Wittenberg,Protestant,lat,39
1523,Wittenberg,Protestant,nds,5
1523,Wittenberg,Protestant,unknown,1
1523,Zürich,Protestant,ger,12
1523,Zürich,Protestant,lat,7
1524,Altenburg,Protestant,ger,18
1524,Altenburg,Protestant,lat,1
1524,Augsburg,Mixed,ger,226
1524,Augsburg,Mixed,lat,22
1524,Basel,Protestant,arc,1
1524,Basel,Protestant,ger,38
1524,Basel,Protestant,grc,8
1524,Basel,Protestant,heb,4
1524,Basel,Protestant,lat,55
1524,Basel,Protestant,mul,2
1524,Basel,Protestant,unknown,2
1524,Breslau,Protestant,ger,15
1524,Breslau,Protestant,lat,2
1524,Breslau,Protestant,unknown,1
1524,Cologne,Catholic,ger,6
1524,Cologne,Catholic,lat,60
1524,Cologne,Catholic,nds,2
1524,Dresden,Protestant,ger,14
1524,Dresden,Protestant,lat,6
1524,Erfurt,Mixed,ger,94
1524,Erfurt,Mixed,lat,8
1524,Erfurt,Mixed,unknown,1
1524,Ingolstadt,Catholic,ger,1
1524,Ingolstadt,Catholic,lat,1
1524,Jena,Protestant,ger,17
1524,Königsberg,Protestant,ger,10
1524,Königsberg,Protestant,unknown,1
1524,Leipzig,Protestant,dan,2
1524,Leipzig,Protestant,ger,25
1524,Leipzig,Protestant,lat,10
1524,Leipzig,Protestant,unknown,1
1524,Magdeburg,Protestant,ger,12
1524,Magdeburg,Protestant,nds,1
1524,Mainz,Catholic,ger,2
1524,Mainz,Catholic,lat,14
1524,Munich,Catholic,ger,5
1524,Nuremberg,Protestant,ger,155
1524,Nuremberg,Protestant,lat,32
1524,Nuremberg,Protestant,unknown,2
1524,Regensburg,Mixed,ger,5
1524,Regensburg,Mixed,lat,2
1524,Regensburg,Mixed,unknown,1
1524,Strasbourg,Mixed,ger,140
1524,Strasbourg,Mixed,grc,4
1524,Strasbourg,Mixed,lat,67
1524,Strasbourg,Mixed,unknown,7
1524,Tübingen,Protestant,ger,4
1524,Tübingen,Protestant,lat,1
1524,Vienna,Catholic,ger,6
1524,Vienna,Catholic,lat,11
1524,Wittenberg,Protestant,ger,139
1524,Wittenberg,Protestant,heb,1
1524,Wittenberg,Protestant,lat,29
1524,Zürich,Protestant,ger,23
1524,Zürich,Protestant,lat,4
1525,Altenburg,Protestant,ger,59
1525,Altenburg,Protestant,lat,2
1525,Augsburg,Mixed,ger,148
1525,Augsburg,Mixed,lat,5
1525,Augsburg,Mixed,und,1
1525,Basel,Protestant,fre,1
1525,Basel,Protestant,ger,12
1525,Basel,Protestant,grc,4
1525,Basel,Protestant,heb,4
1525,Basel,Protestant,lat,54
1525,Bremen,Protestant,ger,1
1525,Breslau,Protestant,ger,1
1525,Cologne,Catholic,dut,1
1525,Cologne,Catholic,ger,9
1525,Cologne,Catholic,grc,3
1525,Cologne,Catholic,lat,56
1525,Cologne,Catholic,nds,2
1525,Dresden,Protestant,ger,28
1525,Dresden,Protestant,lat,7
1525,Dresden,Protestant,unknown,1
1525,Erfurt,Mixed,ger,118
1525,Erfurt,Mixed,lat,2
1525,Frankfurt (Oder),Protestant,lat,2
1525,Halle,Protestant,ger,2
1525,Leipzig,Protestant,ger,82
1525,Leipzig,Protestant,lat,3
1525,Magdeburg,Protestant,ger,13
1525,Mainz,Catholic,ger,7
1525,Mainz,Catholic,lat,5
1525,Munich,Catholic,ger,5
1525,Nuremberg,Protestant,ger,121
1525,Nuremberg,Protestant,lat,33
1525,Regensburg,Mixed,ger,9
1525,Rostock,Protestant,ger,1
1525,Rostock,Protestant,unknown,1
1525,Strasbourg,Mixed,ger,59
1525,Strasbourg,Mixed,grc,2
1525,Strasbourg,Mixed,heb,1
1525,Strasbourg,Mixed,lat,59
1525,Strasbourg,Mixed,unknown,2
1525,Tübingen,Protestant,ger,2
1525,Tübingen,Protestant,lat,13
1525,Wittenberg,Protestant,ger,201
1525,Wittenberg,Protestant,heb,2
1525,Wittenberg,Protestant,lat,20
1525,Wittenberg,Protestant,nds,13
1525,Wittenberg,Protestant,unknown,1
1525,Zürich,Protestant,ger,31
1525,Zürich,Protestant,lat,10
1525,Zürich,Protestant,unknown,1
1526,Altenburg,Protestant,ger,29
1526,Augsburg,Mixed,ger,79
1526,Augsburg,Mixed,lat,5
1526,Basel,Protestant,ger,13
1526,Basel,Protestant,grc,1
1526,Basel,Protestant,gre,1
1526,Basel,Protestant,lat,38
1526,Basel,Protestant,unknown,2
1526,Cologne,Catholic,ger,11
1526,Cologne,Catholic,grc,2
1526,Cologne,Catholic,lat,72
1526,Cologne,Catholic,unknown,1
1526,Dresden,Protestant,ger,8
1526,Dresden,Protestant,lat,4
1526,Erfurt,Mixed,ger,45
1526,Erfurt,Mixed,lat,2
1526,Erfurt,Mixed,nds,2
1526,Halle,Protestant,ger,2
1526,Ingolstadt,Catholic,ger,2
1526,Ingolstadt,Catholic,lat,1
1526,Königsberg,Protestant,ger,5
1526,Leipzig,Protestant,ger,77
1526,Leipzig,Protestant,lat,2
1526,Leipzig,Protestant,unknown,2
1526,Lübeck,Protestant,ger,2
1526,Lübeck,Protestant,nds,2
1526,Magdeburg,Protestant,ger,11
1526,Magdeburg,Protestant,nds,1
1526,Magdeburg,Protestant,unknown,2
1526,Mainz,Catholic,ger,6
1526,Mainz,Catholic,lat,2
1526,Munich,Catholic,ger,4
1526,Nuremberg,Protestant,ger,77
1526,Nuremberg,Protestant,lat,14
1526,Regensburg,Mixed,ger,2
1526,Rostock,Protestant,ger,2
1526,Rostock,Protestant,lat,2
1526,Rostock,Protestant,nds,2
1526,Strasbourg,Mixed,ger,24
1526,Strasbourg,Mixed,grc,2
1526,Strasbourg,Mixed,lat,43
1526,Strasbourg,Mixed,unknown,2
1526,Tübingen,Protestant,ger,11
1526,Tübingen,Protestant,lat,3
1526,Vienna,Catholic,ger,2
1526,Vienna,Catholic,lat,2
1526,Wittenberg,Protestant,ger,95
1526,Wittenberg,Protestant,heb,1
1526,Wittenberg,Protestant,lat,24
1526,Wittenberg,Protestant,nds,9
1526,Wittenberg,Protestant,unknown,2
1526,Zürich,Protestant,ger,24
1526,Zürich,Protestant,lat,9
1526,Zürich,Protestant,unknown,1
1527,Altenburg,Protestant,ger,1
1527,Altenburg,Protestant,lat,1
1527,Altenburg,Protestant,unknown,1
1527,Augsburg,Mixed,ger,34
1527,Augsburg,Mixed,lat,1
1527,Basel,Protestant,arc,1
1527,Basel,Protestant,ger,5
1527,Basel,Protestant,grc,1
1527,Basel,Protestant,gre,1
1527,Basel,Protestant,heb,10
1527,Basel,Protestant,lat,51
1527,Bremen,Protestant,nds,1
1527,Breslau,Protestant,ger,2
1527,Cologne,Catholic,ger,5
1527,Cologne,Catholic,grc,1
1527,Cologne,Catholic,lat,68
1527,Cologne,Catholic,nds,2
1527,Cologne,Catholic,unknown,1
1527,Dresden,Protestant,ger,9
1527,Dresden,Protestant,lat,1
1527,Dresden,Protestant,unknown,1
1527,Erfurt,Mixed,ger,17
1527,Erfurt,Mixed,lat,3
1527,Erfurt,Mixed,nds,3
1527,Ingolstadt,Catholic,ger,3
1527,Ingolstadt,Catholic,lat,2
1527,Königsberg,Protestant,ger,1
1527,Königsberg,Protestant,nds,1
1527,Leipzig,Protestant,ger,31
1527,Leipzig,Protestant,lat,13
1527,Leipzig,Protestant,nds,1
1527,Lübeck,Protestant,nds,3
1527,Magdeburg,Protestant,ger,25
1527,Magdeburg,Protestant,nds,1
1527,Mainz,Catholic,lat,4
1527,Marburg,Protestant,ger,4
1527,Marburg,Protestant,lat,4
1527,Munich,Catholic,ger,1
1527,Nuremberg,Protestant,ger,78
1527,Nuremberg,Protestant,lat,19
1527,Regensburg,Mixed,ger,3
1527,Rostock,Protestant,ger,2
1527,Rostock,Protestant,nds,3
1527,Strasbourg,Mixed,ger,27
1527,Strasbourg,Mixed,lat,31
1527,Strasbourg,Mixed,unknown,1
1527,Tübingen,Protestant,lat,21
1527,Vienna,Catholic,ger,5
1527,Vienna,Catholic,grc,2
1527,Vienna,Catholic,lat,4
1527,Wittenberg,Protestant,ger,91
1527,Wittenberg,Protestant,lat,15
1527,Wittenberg,Protestant,nds,2
1527,Zürich,Protestant,ger,14
1527,Zürich,Protestant,lat,6
1528,Augsburg,Mixed,ger,50
1528,Augsburg,Mixed,lat,5
1528,Basel,Protestant,ger,5
1528,Basel,Protestant,grc,1
1528,Basel,Protestant,lat,38
1528,Basel,Protestant,unknown,1
1528,Breslau,Protestant,ger,8
1528,Cologne,Catholic,ger,20
1528,Cologne,Catholic,grc,1
1528,Cologne,Catholic,lat,44
1528,Cologne,Catholic,nds,3
1528,Cologne,Catholic,unknown,1
1528,Dresden,Protestant,ger,30
1528,Erfurt,Mixed,ger,16
1528,Frankfurt (Oder),Protestant,ger,2
1528,Frankfurt (Oder),Protestant,lat,1
1528,Ingolstadt,Catholic,ger,1
1528,Ingolstadt,Catholic,lat,1
1528,Leipzig,Protestant,ger,58
1528,Leipzig,Protestant,lat,18
1528,Magdeburg,Protestant,fry,1
1528,Magdeburg,Protestant,ger,38
1528,Magdeburg,Protestant,lat,2
1528,Magdeburg,Protestant,nds,6
1528,Magdeburg,Protestant,unknown,1
1528,Mainz,Catholic,ger,7
1528,Marburg,Protestant,ger,8
1528,Marburg,Protestant,lat,4
1528,Munich,Catholic,ger,3
1528,Nuremberg,Protestant,ger,78
1528,Nuremberg,Protestant,lat,17
1528,Nuremberg,Protestant,unknown,1
1528,Regensburg,Mixed,lat,1
1528,Rostock,Protestant,nds,1
1528,Strasbourg,Mixed,ger,32
1528,Strasbourg,Mixed,lat,27
1528,Tübingen,Protestant,ger,8
1528,Tübingen,Protestant,lat,1
1528,Vienna,Catholic,ger,8
1528,Vienna,Catholic,lat,8
1528,Wittenberg,Protestant,ger,82
1528,Wittenberg,Protestant,lat,15
1528,Zürich,Protestant,ger,14
1528,Zürich,Protestant,lat,1
1529,Augsburg,Mixed,ger,59
1529,Augsburg,Mixed,lat,9
1529,Augsburg,Mixed,unknown,1
1529,Basel,Protestant,ger,1
1529,Basel,Protestant,grc,4
1529,Basel,Protestant,heb,1
1529,Basel,Protestant,lat,50
1529,Basel,Protestant,unknown,1
1529,Breslau,Protestant,ger,1
1529,Breslau,Protestant,unknown,1
1529,Cologne,Catholic,ger,10
1529,Cologne,Catholic,grc,1
1529,Cologne,Catholic,gre,1
1529,Cologne,Catholic,lat,74
1529,Cologne,Catholic,nds,2
1529,Dresden,Protestant,ger,12
1529,Erfurt,Mixed,ger,20
1529,Erfurt,Mixed,lat,1
1529,Erfurt,Mixed,nds,1
1529,Frankfurt (Oder),Protestant,ger,2
1529,Frankfurt (Oder),Protestant,lat,3
1529,Hamburg,Protestant,ger,2
1529,Ingolstadt,Catholic,lat,2
1529,Königsberg,Protestant,ger,1
1529,Leipzig,Protestant,ger,43
1529,Leipzig,Protestant,lat,11
1529,Magdeburg,Protestant,ger,19
1529,Magdeburg,Protestant,lat,2
1529,Magdeburg,Protestant,nds,3
1529,Mainz,Catholic,ger,6
1529,Mainz,Catholic,lat,6
1529,Marburg,Protestant,ger,14
1529,Marburg,Protestant,lat,6
1529,Nuremberg,Protestant,ger,68
1529,Nuremberg,Protestant,grc,1
1529,Nuremberg,Protestant,lat,24
1529,Rostock,Protestant,ger,3
1529,Rostock,Protestant,nds,2
1529,Rostock,Protestant,unknown,1
1529,Strasbourg,Mixed,ger,40
1529,Strasbourg,Mixed,grc,2
1529,Strasbourg,Mixed,lat,29
1529,Strasbourg,Mixed,unknown,1
1529,Tübingen,Protestant,ger,4
1529,Tübingen,Protestant,lat,2
1529,Vienna,Catholic,ger,1
1529,Vienna,Catholic,lat,3
1529,Wittenberg,Protestant,ger,80
1529,Wittenberg,Protestant,heb,5
1529,Wittenberg,Protestant,lat,31
1529,Wittenberg,Protestant,nds,3
1529,Zürich,Protestant,ger,8
1529,Zürich,Protestant,lat,2
1530,Augsburg,Mixed,ger,75
1530,Augsburg,Mixed,lat,17
1530,Augsburg,Mixed,spa,1
1530,Basel,Protestant,grc,6
1530,Basel,Protestant,heb,4
1530,Basel,Protestant,lat,56
1530,Basel,Protestant,unknown,1
1530,Breslau,Protestant,ger,4
1530,Breslau,Protestant,unknown,1
1530,Cologne,Catholic,ger,6
1530,Cologne,Catholic,grc,5
1530,Cologne,Catholic,lat,70
1530,Dresden,Protestant,ger,20
1530,Dresden,Protestant,lat,2
1530,Erfurt,Mixed,ger,20
1530,Erfurt,Mixed,lat,1
1530,Erfurt,Mixed,nds,1
1530,Erfurt,Mixed,unknown,1
1530,Frankfurt (Oder),Protestant,ger,1
1530,Frankfurt (Oder),Protestant,lat,3
1530,Frankfurt am Main,Mixed,ger,1
1530,Hamburg,Protestant,ger,3
1530,Hamburg,Protestant,lat,2
1530,Hamburg,Protestant,nds,1
1530,Ingolstadt,Catholic,ger,3
1530,Ingolstadt,Catholic,lat,4
1530,Königsberg,Protestant,ger,2
1530,Königsberg,Protestant,unknown,1
1530,Leipzig,Protestant,ger,21
1530,Leipzig,Protestant,lat,18
1530,Lübeck,Protestant,ger,1
1530,Lübeck,Protestant,nds,1
1530,Magdeburg,Protestant,ger,23
1530,Magdeburg,Protestant,nds,12
1530,Mainz,Catholic,ger,4
1530,Mainz,Catholic,lat,6
1530,Marburg,Protestant,ger,5
1530,Marburg,Protestant,lat,1
1530,Nuremberg,Protestant,ger,296
1530,Nuremberg,Protestant,lat,15
1530,Nuremberg,Protestant,unknown,44
1530,Regensburg,Mixed,ger,2
1530,Rostock,Protestant,ger,2
1530,Rostock,Protestant,lat,1
1530,Rostock,Protestant,nds,3
1530,Strasbourg,Mixed,ger,54
1530,Strasbourg,Mixed,lat,34
1530,Strasbourg,Mixed,unknown,1
1530,Tübingen,Protestant,ger,1
1530,Tübingen,Protestant,lat,2
1530,Vienna,Catholic,ger,7
1530,Vienna,Catholic,grc,1
1530,Vienna,Catholic,lat,2
1530,Wittenberg,Protestant,ger,128
1530,Wittenberg,Protestant,lat,32
1530,Wittenberg,Protestant,nds,2
1530,Zürich,Protestant,ger,11
1530,Zürich,Protestant,lat,6
1531,Augsburg,Mixed,ger,53
1531,Augsburg,Mixed,lat,5
1531,Basel,Protestant,ger,2
1531,Basel,Protestant,grc,9
1531,Basel,Protestant,heb,3
1531,Basel,Protestant,lat,70
1531,Basel,Protestant,unknown,1
1531,Cologne,Catholic,ger,5
1531,Cologne,Catholic,gre,1
1531,Cologne,Catholic,lat,69
1531,Cologne,Catholic,nds,2
1531,Dresden,Protestant,ger,19
1531,Erfurt,Mixed,ger,18
1531,Frankfurt (Oder),Protestant,ger,1
1531,Frankfurt am Main,Mixed,ger,24
1531,Frankfurt am Main,Mixed,lat,3
1531,Hamburg,Protestant,ger,1
1531,Ingolstadt,Catholic,ger,1
1531,Ingolstadt,Catholic,lat,1
1531,Leipzig,Protestant,ger,24
1531,Leipzig,Protestant,lat,19
1531,Lübeck,Protestant,ger,2
1531,Lübeck,Protestant,lat,3
1531,Lübeck,Protestant,nds,5
1531,Magdeburg,Protestant,fry,1
1531,Magdeburg,Protestant,ger,24
1531,Magdeburg,Protestant,nds,9
1531,Mainz,Catholic,ger,10
1531,Mainz,Catholic,lat,7
1531,Marburg,Protestant,ger,4
1531,Munich,Catholic,ger,3
1531,Nuremberg,Protestant,ger,79
1531,Nuremberg,Protestant,grc,2
1531,Nuremberg,Protestant,gre,1
1531,Nuremberg,Protestant,lat,20
1531,Nuremberg,Protestant,unknown,1
1531,Rostock,Protestant,lat,2
1531,Strasbourg,Mixed,ger,35
1531,Strasbourg,Mixed,lat,16
1531,Tübingen,Protestant,ger,2
1531,Tübingen,Protestant,lat,1
1531,Vienna,Catholic,ger,2
1531,Wittenberg,Protestant,ger,123
1531,Wittenberg,Protestant,heb,2
1531,Wittenberg,Protestant,lat,35
1531,Wittenberg,Protestant,nds,3
1531,Wittenberg,Protestant,unknown,2
1531,Zürich,Protestant,ger,6
1531,Zürich,Protestant,lat,5
1532,Augsburg,Mixed,ger,41
1532,Augsburg,Mixed,lat,10
1532,Basel,Protestant,ger,2
1532,Basel,Protestant,grc,5
1532,Basel,Protestant,heb,2
1532,Basel,Protestant,lat,58
1532,Basel,Protestant,unknown,2
1532,Breslau,Protestant,ger,1
1532,Cologne,Catholic,ger,7
1532,Cologne,Catholic,grc,1
1532,Cologne,Catholic,lat,90
1532,Cologne,Catholic,nds,2
1532,Dresden,Protestant,ger,6
1532,Erfurt,Mixed,ger,21
1532,Frankfurt (Oder),Protestant,ger,1
1532,Frankfurt am Main,Mixed,ger,6
1532,Frankfurt am Main,Mixed,lat,8
1532,Hamburg,Protestant,nds,1
1532,Ingolstadt,Catholic,ger,2
1532,Ingolstadt,Catholic,lat,6
1532,Leipzig,Protestant,ger,21
1532,Leipzig,Protestant,grc,1
1532,Leipzig,Protestant,gre,1
1532,Leipzig,Protestant,lat,17
1532,Lübeck,Protestant,ger,1
1532,Lübeck,Protestant,nds,3
1532,Magdeburg,Protestant,ger,16
1532,Magdeburg,Protestant,lat,1
1532,Magdeburg,Protestant,nds,4
1532,Mainz,Catholic,ger,18
1532,Mainz,Catholic,lat,6
1532,Marburg,Protestant,ger,4
1532,Marburg,Protestant,lat,1
1532,Nuremberg,Protestant,ger,62
1532,Nuremberg,Protestant,grc,1
1532,Nuremberg,Protestant,lat,15
1532,Regensburg,Mixed,lat,2
1532,Rostock,Protestant,nds,2
1532,Strasbourg,Mixed,ger,18
1532,Strasbourg,Mixed,lat,11
1532,Strasbourg,Mixed,unknown,2
1532,Tübingen,Protestant,ger,4
1532,Tübingen,Protestant,lat,2
1532,Vienna,Catholic,lat,3
1532,Wittenberg,Protestant,ger,76
1532,Wittenberg,Protestant,lat,29
1532,Wittenberg,Protestant,nds,1
1532,Zürich,Protestant,ger,3
1532,Zürich,Protestant,lat,10
1533,Augsburg,Mixed,ger,45
1533,Augsburg,Mixed,heb,1
1533,Augsburg,Mixed,lat,13
1533,Basel,Protestant,grc,13
1533,Basel,Protestant,heb,1
1533,Basel,Protestant,lat,58
1533,Basel,Protestant,unknown,1
1533,Cologne,Catholic,ger,5
1533,Cologne,Catholic,lat,68
1533,Cologne,Catholic,nds,3
1533,Dresden,Protestant,ger,8
1533,Erfurt,Mixed,ger,10
1533,Erfurt,Mixed,lat,4
1533,Erfurt,Mixed,unknown,1
1533,Frankfurt (Oder),Protestant,ger,1
1533,Frankfurt am Main,Mixed,ger,9
1533,Frankfurt am Main,Mixed,lat,4
1533,Frankfurt am Main,Mixed,unknown,1
1533,Ingolstadt,Catholic,ger,10
1533,Ingolstadt,Catholic,lat,12
1533,Leipzig,Protestant,ger,22
1533,Leipzig,Protestant,heb,3
1533,Leipzig,Protestant,lat,16
1533,Lübeck,Protestant,ger,1
1533,Lübeck,Protestant,nds,1
1533,Magdeburg,Protestant,ger,4
1533,Magdeburg,Protestant,lat,7
1533,Magdeburg,Protestant,nds,4
1533,Mainz,Catholic,ger,8
1533,Mainz,Catholic,lat,2
1533,Marburg,Protestant,ger,5
1533,Marburg,Protestant,lat,4
1533,Nuremberg,Protestant,ger,42
1533,Nuremberg,Protestant,grc,2
1533,Nuremberg,Protestant,lat,18
1533,Rostock,Protestant,ger,3
1533,Rostock,Protestant,nds,1
1533,Rostock,Protestant,unknown,1
1533,Strasbourg,Mixed,ger,23
1533,Strasbourg,Mixed,lat,11
1533,Strasbourg,Mixed,unknown,1
1533,Tübingen,Protestant,lat,7
1533,Vienna,Catholic,ger,2
1533,Vienna,Catholic,lat,1
1533,Wittenberg,Protestant,ger,99
1533,Wittenberg,Protestant,lat,20
1533,Wittenberg,Protestant,nds,2
1533,Wittenberg,Protestant,unknown,2
1533,Zürich,Protestant,lat,8
1534,Augsburg,Mixed,ger,31
1534,Augsburg,Mixed,lat,9
1534,Augsburg,Mixed,unknown,1
1534,Basel,Protestant,ger,2
1534,Basel,Protestant,grc,7
1534,Basel,Protestant,gre,1
1534,Basel,Protestant,lat,51
1534,Cologne,Catholic,ger,2
1534,Cologne,Catholic,grc,1
1534,Cologne,Catholic,lat,48
1534,Dresden,Protestant,ger,10
1534,Dresden,Protestant,lat,1
1534,Erfurt,Mixed,ger,7
1534,Erfurt,Mixed,lat,2
1534,Frankfurt am Main,Mixed,ger,10
1534,Frankfurt am Main,Mixed,lat,5
1534,Ingolstadt,Catholic,ger,1
1534,Ingolstadt,Catholic,lat,4
1534,Leipzig,Protestant,ger,16
1534,Leipzig,Protestant,lat,42
1534,Lübeck,Protestant,ger,1
1534,Lübeck,Protestant,nds,3
1534,Magdeburg,Protestant,ger,16
1534,Magdeburg,Protestant,lat,7
1534,Magdeburg,Protestant,nds,3
1534,Mainz,Catholic,ger,10
1534,Mainz,Catholic,lat,7
1534,Marburg,Protestant,ger,8
1534,Marburg,Protestant,lat,3
1534,Nuremberg,Protestant,cze,1
1534,Nuremberg,Protestant,ger,11
1534,Nuremberg,Protestant,lat,18
1534,Strasbourg,Mixed,ger,30
1534,Strasbourg,Mixed,grc,2
1534,Strasbourg,Mixed,lat,25
1534,Strasbourg,Mixed,und,1
1534,Tübingen,Protestant,ger,4
1534,Tübingen,Protestant,lat,5
1534,Vienna,Catholic,ger,7
1534,Vienna,Catholic,lat,1
1534,Wittenberg,Protestant,ger,69
1534,Wittenberg,Protestant,lat,45
1534,Wittenberg,Protestant,unknown,2
1534,Zürich,Protestant,ger,4
1534,Zürich,Protestant,lat,16
1535,Augsburg,Mixed,ger,38
1535,Augsburg,Mixed,lat,6
1535,Basel,Protestant,grc,11
1535,Basel,Protestant,gre,1
1535,Basel,Protestant,heb,4
1535,Basel,Protestant,lat,72
1535,Basel,Protestant,unknown,6
1535,Breslau,Protestant,ger,3
1535,Cologne,Catholic,ger,7
1535,Cologne,Catholic,lat,48
1535,Dresden,Protestant,ger,5
1535,Dresden,Protestant,lat,2
1535,Erfurt,Mixed,ger,18
1535,Frankfurt (Oder),Protestant,ger,1
1535,Frankfurt am Main,Mixed,ger,20
1535,Frankfurt am Main,Mixed,lat,3
1535,Ingolstadt,Catholic,lat,1
1535,Leipzig,Protestant,ger,25
1535,Leipzig,Protestant,lat,22
1535,Lübeck,Protestant,lat,1
1535,Magdeburg,Protestant,ger,29
1535,Magdeburg,Protestant,lat,7
1535,Magdeburg,Protestant,nds,1
1535,Mainz,Catholic,ger,8
1535,Mainz,Catholic,lat,7
1535,Munich,Catholic,ger,7
1535,Nuremberg,Protestant,cze,2
1535,Nuremberg,Protestant,ger,128
1535,Nuremberg,Protestant,grc,2
1535,Nuremberg,Protestant,gre,1
1535,Nuremberg,Protestant,lat,13
1535,Nuremberg,Protestant,unknown,4
1535,Regensburg,Mixed,ger,3
1535,Strasbourg,Mixed,ger,35
1535,Strasbourg,Mixed,grc,2
1535,Strasbourg,Mixed,lat,26
1535,Tübingen,Protestant,ger,8
1535,Vienna,Catholic,ger,5
1535,Vienna,Catholic,lat,1
1535,Wittenberg,Protestant,ger,108
1535,Wittenberg,Protestant,lat,26
1535,Zürich,Protestant,lat,12
1535,Zürich,Protestant,unknown,1
1536,Augsburg,Mixed,ger,37
1536,Augsburg,Mixed,lat,13
1536,Basel,Protestant,ger,3
1536,Basel,Protestant,grc,8
1536,Basel,Protestant,heb,4
1536,Basel,Protestant,lat,68
1536,Basel,Protestant,und,1
1536,Basel,Protestant,unknown,3
1536,Breslau,Protestant,ger,1
1536,Cologne,Catholic,ger,3
1536,Cologne,Catholic,grc,3
1536,Cologne,Catholic,lat,66
1536,Cologne,Catholic,unknown,2
1536,Dresden,Protestant,ger,15
1536,Erfurt,Mixed,ger,12
1536,Frankfurt (Oder),Protestant,lat,2
1536,Frankfurt am Main,Mixed,ger,21
1536,Frankfurt am Main,Mixed,lat,6
1536,Frankfurt am Main,Mixed,unknown,1
1536,Hamburg,Protestant,lat,4
1536,Ingolstadt,Catholic,lat,1
1536,Leipzig,Protestant,ger,19
1536,Leipzig,Protestant,lat,18
1536,Lübeck,Protestant,nds,1
1536,Magdeburg,Protestant,ger,12
1536,Magdeburg,Protestant,lat,7
1536,Magdeburg,Protestant,nds,1
1536,Mainz,Catholic,ger,2
1536,Mainz,Catholic,lat,12
1536,Mainz,Catholic,unknown,1
1536,Marburg,Protestant,ger,1
1536,Marburg,Protestant,lat,11
1536,Nuremberg,Protestant,ger,60
1536,Nuremberg,Protestant,grc,1
1536,Nuremberg,Protestant,lat,17
1536,Nuremberg,Protestant,unknown,2
1536,Strasbourg,Mixed,ger,29
1536,Strasbourg,Mixed,lat,30
1536,Strasbourg,Mixed,unknown,1
1536,Tübingen,Protestant,ger,1
1536,Vienna,Catholic,ger,1
1536,Wittenberg,Protestant,ger,67
1536,Wittenberg,Protestant,grc,1
1536,Wittenberg,Protestant,lat,53
1536,Wittenberg,Protestant,nds,1
1536,Zürich,Protestant,ger,1
1536,Zürich,Protestant,lat,4
1537,Augsburg,Mixed,ger,40
1537,Augsburg,Mixed,lat,10
1537,Augsburg,Mixed,unknown,2
1537,Basel,Protestant,ger,14
1537,Basel,Protestant,grc,10
1537,Basel,Protestant,gre,1
1537,Basel,Protestant,heb,4
1537,Basel,Protestant,lat,71
1537,Basel,Protestant,mul,1
1537,Basel,Protestant,unknown,2
1537,Breslau,Protestant,ger,4
1537,Cologne,Catholic,ger,1
1537,Cologne,Catholic,grc,1
1537,Cologne,Catholic,lat,69
1537,Cologne,Catholic,nds,2
1537,Cologne,Catholic,unknown,2
1537,Dresden,Protestant,ger,6
1537,Erfurt,Mixed,ger,3
1537,Frankfurt am Main,Mixed,ger,17
1537,Frankfurt am Main,Mixed,lat,6
1537,Hamburg,Protestant,ger,3
1537,Ingolstadt,Catholic,ger,1
1537,Leipzig,Protestant,ger,25
1537,Leipzig,Protestant,lat,20
1537,Lübeck,Protestant,nds,1
1537,Magdeburg,Protestant,ger,7
1537,Magdeburg,Protestant,lat,21
1537,Magdeburg,Protestant,nds,4
1537,Mainz,Catholic,ger,6
1537,Mainz,Catholic,lat,4
1537,Marburg,Protestant,ger,9
1537,Marburg,Protestant,lat,25
1537,Nuremberg,Protestant,ger,26
1537,Nuremberg,Protestant,grc,1
1537,Nuremberg,Protestant,lat,19
1537,Nuremberg,Protestant,unknown,2
1537,Rostock,Protestant,ger,1
1537,Rostock,Protestant,nds,1
1537,Stettin,Protestant,ger,1
