year_of_publication,country_of_publication,primary_language_code,count
1536,XA-IT,mul,6
1536,XG-DR,lat,5
1536,XA-CH,gre,5
1536,ZZ,,4
1536,,grc,4
1536,ZZ,gre,3
1536,fr,lat,3
1536,XA-FR,ger,3
1536,it,lat,3
1536,it,grc,3
1536,FR,por,2
1536,gw,lat,2
1536,XG-DR,,2
1536,XA-ES,spa,2
1536,it,grk,2
1536,,ita,2
1536,XA-FR,,2
1536,,gre,2
1536,gw,ger,1
1536,ZZ,at,1
1536,IT,por,1
1536,XA-CH,,1
1536,|,,1
1536,XA-NL,dut,1
1536,XA-IT,,1
1536,sz,lat,1
1536,XA-FR,grc,1
1536,XA-DE,heb,1
1536,CH,por,1
1536,enk,eng,1
1537,XA-CH,lat,59
1537,XA-FR,lat,24
1537,XA-IT,ita,18
1537,ZZ,lat,13
1537,,lat,11
1537,,,10
1537,ZZ,ger,7
1537,XA-IT,lat,7
1537,XA-DE,ger,6
1537,XA-FR,fre,4
1537,XA-DE,lat,4
1537,ZZ,frm,2
1537,ZZ,fre,2
1537,XG-DR,ger,2
1537,ch,lat,2
1537,XG-DR,,2
1537,XA-CH,,2
1537,CH,por,1
1537,sz,lat,1
1537,enk,roa,1
1537,it,lat,1
1537,FR,por,1
1537,fr,lat,1
1537,XA-FR,frm,1
1537,,fre,1
1537,DX,por,1
1538,XA-FR,lat,41
1538,,,31
1538,XA-IT,lat,27
1538,XA-CH,lat,25
1538,,lat,18
1538,XA-DE,lat,15
1538,ZZ,ger,11
1538,ZZ,lat,6
1538,XA-DE,ger,5
1538,XA-FR,fre,5
1538,XA-CH,,4
1538,ZZ,,4
1538,XA-FR,ger,4
1538,XA-IT,ita,4
1538,,ger,4
1538,XA-FR,frm,4
1538,XG-DR,ger,3
1538,XA-CH,mul,2
1538,CH,por,1
1538,FR,por,1
1538,sz,lat,1
1538,XG-DR,lat,1
1539,XA-FR,lat,35
1539,XA-DE,lat,23
1539,,lat,15
1539,ZZ,lat,12
1539,XA-IT,lat,12
1539,,,11
1539,XA-CH,lat,8
1539,ZZ,,6
1539,XA-CH,grc,6
1539,XA-BE,lat,4
1539,,gre,2
1539,XA-IT,ita,2
1539,XA-FR,frm,2
1539,ch,grc,2
1539,XA-DE,grc,2
1539,ZZ,ger,2
1539,fr,lat,1
1539,XA-IT,grc,1
1539,XG-DR,lat,1
1539,ZZ,fre,1
1539,gw,lat,1
1539,XA-GB,eng,1
1539,FR,por,1
1539,XA-DE,,1
1539,it,lat,1
1539,de,lat,1
1540,XA-FR,lat,88
1540,XA-IT,lat,32
1540,,,23
1540,,lat,19
1540,XA-CH,lat,18
1540,XA-FR,fre,17
1540,ZZ,lat,12
1540,XA-DE,lat,11
1540,ZZ,ger,9
1540,XA-IT,ita,6
1540,XA-FR,frm,6
1540,sz,lat,4
1540,XA-FR,ger,3
1540,XA-ES,lat,2
1540,XA-FR,grc,2
1540,XA-CH,gre,2
1540,ZZ,,2
1540,XA-ES,spa,2
1540,fr,lat,1
1540,XA-BE,lat,1
1540,it,lat,1
1540,enk,eng,1
1540,XG-DR,ger,1
1540,XG-DR,nds,1
1540,gw,lat,1
1540,XA-BE,,1
1540,fr,frm,1
1540,FR,por,1
1540,XA-NL,lat,1
1541,XA-FR,lat,80
1541,XA-CH,lat,37
1541,XA-IT,lat,30
1541,,,26
1541,ZZ,lat,17
1541,XA-DE,lat,12
1541,,lat,12
1541,XA-FR,fre,11
1541,ZZ,ger,7
1541,XA-AT,lat,6
1541,XA-FR,ger,5
1541,ZZ,,3
1541,sz,lat,3
1541,FR,por,3
1541,fr,lat,3
1541,XA-FR,frm,2
1541,,ger,2
1541,XA-NL,lat,2
1541,XA-DE,grc,2
1541,pl,lat,2
1541,XA-ES,spa,2
1541,XA-IT,ita,2
1541,CH,por,2
1541,de,,1
1541,ZZ,gre,1
1541,fr,,1
1541,ZZ,grc,1
1541,XG-DR,lat,1
1541,IT,por,1
1541,gw,lat,1
1542,XA-FR,lat,110
1542,XA-IT,lat,75
1542,,,22
1542,XA-CH,lat,20
1542,XA-FR,frm,16
1542,XA-IT,ita,13
1542,XA-FR,fre,13
1542,ZZ,lat,11
1542,,lat,10
1542,ZZ,ger,8
1542,XA-DE,lat,6
1542,XA-FR,grc,5
1542,sz,lat,4
1542,XA-FR,gre,4
1542,XA-DE,ger,4
1542,XA-IT,grc,3
1542,fr,grc,3
1542,,ger,3
1542,be,lat,2
1542,fr,lat,2
1542,XA-FR,mul,2
1542,XA-ES,spa,2
1542,XA-BE,,2
1542,XA-FR,,2
1542,ZZ,gre,2
1542,fr,frm,2
1542,gw,lat,2
1542,ZZ,grc,2
1542,FR,por,1
1542,IT,por,1
1542,CH,por,1
1542,XG-DR,lat,1
1542,,grc,1
1542,ch,lat,1
1542,ZZ,,1
1542,XA-FR,eng,1
1542,gw,ger,1
1542,fr,fre,1
1542,fr,eng,1
1543,XA-CH,lat,46
1543,XA-FR,lat,43
1543,XA-IT,lat,19
1543,,lat,19
1543,,,17
1543,XA-DE,lat,16
1543,ZZ,lat,16
1543,XA-CH,grc,14
1543,XA-IT,ita,12
1543,XA-CH,ger,11
1543,sz,lat,5
1543,XA-ES,spa,5
1543,ZZ,grc,4
1543,,grc,4
1543,XA-BE,dut,4
1543,XA-CH,mul,4
1543,ZZ,ger,4
1543,be,ned,4
1543,fr,lat,3
1543,XA-DE,mul,2
1543,XA-FR,ger,2
1543,gw,lat,2
1543,XA-CH,gre,2
1543,XA-NL,,2
1543,,spa,2
1543,XG-DR,lat,2
1543,ZZ,ita,2
1543,ZZ,,2
1543,fr,ned,2
1543,XA-IT,frm,2
1543,FR,por,2
1543,XA-FR,dut,2
1543,XA-DE,grc,2
1543,,ger,2
1543,sz,ger,2
1543,XA-IT,,2
1543,XA-CH,,1
1543,,gre,1
1543,ch,lat,1
1543,it,ita,1
1544,XA-FR,lat,52
1544,XA-CH,lat,44
1544,XA-IT,lat,28
1544,,,25
1544,ZZ,lat,24
1544,XA-DE,lat,16
1544,,lat,13
1544,XA-IT,ita,12
1544,XA-ES,lat,11
1544,XA-CH,,6
1544,XA-BE,spa,6
1544,XA-CH,grc,6
1544,XA-ES,spa,4
1544,XA-FR,,4
1544,ZZ,grc,3
1544,XA-FR,grc,3
1544,XA-FR,ger,2
1544,XA-FR,mul,2
1544,sz,lat,2
1544,enk,eng,2
1544,sp,spa,1
1544,ZZ,spa,1
1544,ch,mul,1
1544,XA-FR,frm,1
1544,ch,lat,1
1544,it,lat,1
1544,ZZ,,1
1545,XA-FR,lat,46
1545,XA-IT,ita,26
1545,XA-IT,lat,25
1545,,,16
1545,ZZ,ger,13
1545,,lat,8
1545,XA-CH,lat,8
1545,XA-FR,grc,7
1545,XA-FR,fre,6
1545,XA-ES,lat,5
1545,XA-FR,frm,4
1545,XA-DE,ger,4
1545,FR,por,3
1545,XA-FR,,3
1545,,ger,3
1545,,spa,2
1545,XA-ES,spa,2
1545,XA-FR,mul,2
1545,XA-FR,gre,2
1545,pl,lat,2
1545,XA-FR,heb,2
1545,XA-IT,spa,2
1545,XA-FR,ger,1
1545,fr,frm,1
1545,ZZ,ita,1
1545,XA-IT,,1
1545,enk,eng,1
1545,enk,roa,1
1545,XA-GB,eng,1
1545,fr,ger,1
1545,fr,lat,1
1546,XA-FR,lat,49
1546,XA-IT,lat,40
1546,XA-CH,lat,19
1546,,,17
1546,XA-DE,lat,15
1546,ZZ,ger,10
1546,ZZ,lat,10
1546,XA-IT,ita,8
1546,,lat,8
1546,XA-FR,fre,6
1546,XA-FR,ger,5
1546,ZZ,,4
1546,XA-CH,ger,4
1546,XA-IT,grc,4
1546,XA-FR,ita,4
1546,sz,lat,4
1546,XA-ES,spa,4
1546,XA-BE,spa,4
1546,,ger,4
1546,FR,por,3
1546,XA-DE,ger,3
1546,XG-DR,ger,3
1546,XA-IT,gre,2
1546,XA-IT,,2
1546,IT,por,2
1546,,ita,2
1546,XA-FR,frm,2
1546,XA-CH,,2
1546,XA-NL,lat,2
1546,it,lat,1
1546,fr,lat,1
1546,CH,por,1
1546,XA-GB,eng,1
1546,XG-DR,lat,1
1547,XA-FR,lat,61
1547,XA-IT,lat,24
1547,XA-ES,spa,19
1547,,,15
1547,XA-BE,lat,14
1547,,lat,6
1547,XA-FR,fre,5
1547,XA-FR,frm,5
1547,XA-DE,lat,5
1547,ZZ,lat,5
1547,XA-IT,ita,5
1547,XA-CH,lat,5
1547,FR,por,4
1547,XA-NL,lat,4
1547,ZZ,ger,2
1547,XA-FR,grc,2
1547,XA-ES,lat,2
1547,XA-CH,grc,2
1547,ZZ,,2
1547,sw,ger,1
1547,XA-ES,fre,1
1547,fr,lat,1
1547,CH,por,1
1547,,fre,1
1547,enk,eng,1
1547,xx,lat,1
1547,it,lat,1
1547,ES,por,1
1547,fr,frm,1
1547,XA-GB,eng,1
1547,IT,por,1
1548,XA-CH,lat,50
1548,XA-FR,lat,27
1548,,,19
1548,XA-IT,lat,19
1548,XA-DE,lat,18
1548,XA-IT,ita,17
1548,ZZ,lat,17
1548,,lat,11
1548,XA-FR,frm,6
1548,ZZ,ger,6
1548,XA-IT,grc,6
1548,enk,eng,5
1548,XA-DE,ger,5
1548,XA-NL,,4
1548,XA-PL,lat,4
1548,sz,lat,4
1548,ZZ,grc,4
1548,,ger,4
1548,fr,lat,3
1548,XA-IT,frm,2
1548,XA-CH,,2
1548,XA-IT,gre,2
1548,XA-IT,,2
1548,XA-BE,dut,2
1548,,ita,2
1548,ch,lat,2
1548,XA-FR,ger,2
1548,ZZ,gre,2
1548,fr,ger,1
1548,ZZ,ng,1
1548,fr,frm,1
1548,ITza,por,1
1548,gw,lat,1
1548,XA-GB,eng,1
1548,it,lat,1
1549,XA-FR,lat,97
1549,XA-CH,lat,42
1549,,,41
1549,ZZ,lat,25
1549,XA-IT,lat,22
1549,XA-IT,ita,16
1549,XA-FR,fre,16
1549,,lat,13
1549,ZZ,ger,11
1549,XA-DE,lat,8
1549,,ger,8
1549,XA-FR,grc,7
1549,ZZ,,6
1549,XA-CH,grc,6
1549,XA-FR,frm,6
1549,XA-NL,lat,6
1549,fr,lat,5
1549,XA-ES,spa,3
1549,ZZ,grc,2
1549,FR,por,2
1549,XG-DR,,2
1549,XA-FR,ger,2
1549,ch,mul,2
1549,it,lat,2
1549,XA-FR,,2
1549,fr,frm,1
1549,DX,por,1
1549,fr,fre,1
1549,it,ita,1
1549,de,,1
1549,gw,lat,1
1549,sz,lat,1
1549,XG-DR,lat,1
1549,oo,lat,1
1549,CH,por,1
1549,XA-ES,lat,1
1550,XA-FR,lat,75
1550,XA-IT,lat,60
1550,,,39
1550,XA-IT,ita,37
1550,XA-CH,lat,33
1550,ZZ,lat,26
1550,XA-DE,lat,22
1550,XA-FR,fre,18
1550,,lat,17
1550,XA-BE,lat,14
1550,XA-CH,grc,12
1550,ZZ,ger,10
1550,XA-FR,frm,8
1550,ZZ,spa,4
1550,ZZ,,4
1550,XA-AT,lat,4
1550,XG-DR,lat,3
1550,XA-GB,eng,3
1550,XA-CH,heb,3
1550,,ita,3
1550,fr,lat,3
1550,XA-DE,,2
1550,gw,lat,2
1550,XA-DE,ger,2
1550,ZZ,grc,2
1550,XA-CH,,2
1550,au,lat,2
1550,XB-IL,ita,2
1550,XA-FR,gre,2
1550,,fre,2
1550,XA-FR,,2
1550,sz,lat,2
1550,XA-IT,grc,2
1550,XA-FR,ita,2
1550,ZZ,ita,2
1550,XA-CH,ger,1
1550,ch,grk,1
1550,xx,lat,1
1550,XG-DR,ger,1
1550,fr,,1
1550,enk,eng,1
1550,fr,frm,1
1550,XA-FR,grc,1
1550,CH,por,1
1550,it,lat,1
1550,XA-IT,,1
1550,,grc,1
1550,DE,por,1
1550,sp,spa,1
1550,de,,1
1550,oo,lat,1
1550,ZZ,ta,1
1550,BE,por,1
1551,XA-FR,lat,69
1551,XA-DE,lat,46
1551,XA-IT,lat,42
1551,XA-IT,ita,39
1551,ZZ,lat,29
1551,,,20
1551,XA-FR,fre,18
1551,,lat,16
1551,XA-DE,ger,16
1551,XA-FR,frm,14
1551,ZZ,ger,12
1551,XA-GB,eng,10
1551,XA-DE,grc,7
1551,,ger,6
1551,XA-DE,fre,4
1551,XA-FR,,4
1551,fr,lat,4
1551,ZZ,,4
1551,fr,frm,3
1551,XG-DR,lat,3
1551,oo,lat,3
1551,XA-FR,ger,3
1551,gw,lat,2
1551,XA-FR,grc,2
1551,it,ita,2
1551,XA-GR,gre,2
1551,de,lat,2
1551,XA-NL,lat,2
1551,XG-DR,ger,2
1551,FR,por,2
1551,XA-FR,gre,2
1551,,ita,2
1551,ZZ,ita,2
1551,IT,por,2
1551,,fre,2
1551,XA-CH,lat,2
1551,XA-GB,lat,1
1551,fr,grc,1
1551,xxk,eng,1
1551,DX,por,1
1551,XA-ES,spa,1
1551,fr,fra,1
1551,pl,lat,1
1551,it,lat,1
1551,sp,spa,1
1551,XA-GB,fre,1
1551,XA-GB,dut,1
1551,XA-PL,lat,1
1551,XA-IT,,1
1551,de,,1
1551,XA-GB,grc,1
1551,ZZ,eng,1
1551,be,lat,1
1552,XA-FR,lat,94
1552,XA-IT,lat,62
1552,,,24
1552,XA-IT,ita,22
1552,XA-CH,lat,17
1552,ZZ,lat,17
1552,,lat,14
1552,XA-FR,grc,11
1552,XA-FR,frm,8
1552,XA-ES,spa,7
1552,XA-DE,lat,5
1552,ZZ,,4
1552,it,lat,4
1552,XA-DE,ger,4
1552,fr,lat,4
1552,ZZ,ger,4
1552,XA-RU,ger,4
1552,XA-IT,,2
1552,XG-DR,lat,2
1552,XA-FR,fre,2
1552,XA-SU,ger,2
1552,XA-GB,lat,2
1552,XA-NL,lat,2
1552,sz,lat,2
1552,,ger,2
1552,CH,por,2
1552,ZZ,spa,1
1552,fr,frm,1
1552,FR,por,1
1552,,ita,1
1552,XA-BE,,1
1552,IT,por,1
1552,fr,fre,1
1552,XA-ES,lat,1
1552,XA-FR,ger,1
1552,gw,ger,1
1553,XA-IT,lat,59
1553,XA-FR,lat,43
1553,XA-IT,ita,21
1553,,,19
1553,,lat,13
1553,ZZ,ger,12
1553,XA-CH,lat,12
1553,ZZ,lat,6
1553,XA-FR,frm,6
1553,ZZ,,6
1553,XA-FR,fre,6
1553,XA-NL,lat,5
1553,XA-BE,lat,5
1553,it,lat,4
1553,XA-GB,roa,3
1553,IT,por,2
1553,XA-DE,ger,2
1553,XA-CH,grc,2
1553,fr,lat,2
1553,XA-CH,,2
1553,xx,ger,1
1553,it,ita,1
1553,XG-DR,ger,1
1553,nl,,1
1553,fr,fre,1
1553,gw,ger,1
1553,,ger,1
1553,sz,lat,1
1553,ZZ,fre,1
1553,XA-AT,ger,1
1553,enk,eng,1
1553,enk,roa,1
1553,,fre,1
1554,XA-FR,lat,60
1554,XA-CH,lat,41
1554,XA-IT,ita,36
1554,XA-IT,lat,30
1554,ZZ,lat,22
1554,,lat,17
1554,XA-BE,lat,13
1554,,,13
1554,ZZ,ger,8
1554,XA-DE,lat,6
1554,XA-FR,grc,6
1554,XA-FR,frm,6
1554,XA-FR,fre,5
1554,,ger,4
1554,XA-ES,lat,4
1554,XA-PL,lat,3
1554,sz,lat,3
1554,enk,eng,2
1554,XA-GB,lat,2
1554,,mul,2
1554,XA-CH,ita,2
1554,XA-BE,mul,2
1554,XG-DR,ger,2
1554,XA-BE,gre,2
1554,XA-FR,,2
1554,be,grk,2
1554,pl,lat,1
1554,gw,lat,1
1554,XA-FR,ger,1
1554,XA-DE,ger,1
1554,xx,lat,1
1554,XG-DR,lat,1
1554,ZZ,,1
1554,FR,por,1
1554,XA-GB,eng,1
1554,ZZ,ita,1
1554,ZZ,at,1
1554,xx,dut,1
1554,it,ita,1
1555,XA-IT,lat,86
1555,XA-CH,lat,54
1555,XA-FR,fre,51
1555,XA-FR,lat,41
1555,,lat,34
1555,XA-FR,frm,33
1555,,,33
1555,XA-DE,lat,21
1555,ZZ,lat,19
1555,XA-IT,ita,14
1555,,fre,13
1555,ZZ,ger,9
1555,it,lat,8
1555,XA-BE,spa,6
1555,XA-IT,grc,5
1555,XA-CH,ita,4
1555,XA-DE,ger,4
1555,ZZ,,4
1555,XA-FR,,4
1555,,ita,4
1555,fr,frm,3
1555,XA-CH,grc,2
1555,ZZ,re,2
1555,XA-FR,mul,2
1555,XA-BE,lat,2
1555,,ger,2
1555,sz,lat,2
1555,XA-CH,heb,2
1555,XA-CH,fre,2
1555,IT,por,2
1555,ZZ,ita,2
1555,fr,fre,2
1555,XA-IT,,2
1555,XA-FR,grc,2
1555,XA-DE,,2
1555,fr,grc,2
1555,XG-DR,lat,1
1555,XG-DR,ger,1
1555,fr,lat,1
1555,ch,lat,1
1555,fr,mul,1
1555,XA-NL,frm,1
1555,gw,eng,1
1555,ZZ,fre,1
1555,it,ita,1
1555,DE,por,1
1555,fr,fra,1
1555,ZZ,at,1
1555,XA-DE,grc,1
1555,gw,lat,1
1555,FR,por,1
1555,oo,spa,1
1555,XA-DE,fre,1
1555,enk,eng,1
1556,XA-FR,lat,58
1556,XA-CH,lat,40
1556,XA-IT,ita,33
1556,ZZ,ger,24
1556,,,20
1556,ZZ,lat,17
1556,XA-FR,frm,17
1556,XA-DE,lat,17
1556,XA-IT,lat,14
1556,XA-FR,fre,13
1556,XA-BE,lat,10
1556,,lat,9
1556,XA-FR,mul,4
1556,XA-GB,eng,4
1556,XG-DR,lat,3
1556,XA-FR,grc,2
1556,xx,lat,2
1556,gw,lat,2
1556,XA-CH,ger,2
1556,fr,lat,2
1556,,ita,2
1556,XG-DR,ger,2
1556,XA-BE,fry,2
1556,XA-NL,lat,2
1556,ZZ,eng,2
1556,sz,lat,2
1556,ZZ,frm,2
1556,ZZ,ita,2
1556,XA-BE,,2
1556,XA-DE,,2
1556,XG-DR,,2
1556,fr,fre,2
1556,xx,ger,1
1556,XA-ES,spa,1
1556,XA-DE,ger,1
1556,it,ita,1
1556,xx,eng,1
1556,XA-CH,ita,1
1556,fr,grc,1
1556,XA-CH,frm,1
1556,XA-DE,gre,1
1556,ZZ,grc,1
1556,fr,frm,1
1556,XA-DE,eng,1
1556,XA-CH,grc,1
1557,XA-DE,lat,49
1557,XA-IT,ita,47
1557,XA-FR,lat,44
1557,XA-IT,lat,29
1557,ZZ,lat,27
1557,,,25
1557,XA-FR,fre,23
1557,XA-FR,frm,22
1557,XA-CH,lat,16
1557,ZZ,ger,12
1557,,lat,10
1557,XA-CH,ger,5
1557,XA-FR,mul,4
1557,,fre,4
1557,XA-GB,fre,4
1557,ZZ,grc,3
1557,enk,eng,3
1557,,ita,3
1557,XA-DK,dan,2
1557,XA-IT,frm,2
1557,XA-IT,grc,2
1557,XA-CH,,2
1557,sz,ger,2
1557,fr,frm,2
1557,,dan,2
1557,gw,lat,2
1557,enk,roa,2
1557,XA-ES,spa,2
1557,ZZ,roa,2
1557,XA-DE,ger,2
1557,XA-GB,eng,2
1557,ZZ,,2
1557,fr,lat,1
1557,XA-DE,grc,1
1557,FR,por,1
1557,,ger,1
1557,xx,ger,1
1557,oo,lat,1
1557,IT,por,1
1557,XG-DR,lat,1
1557,dk,dan,1
1557,sz,lat,1
1557,fr,fre,1
1557,XA-FR,grc,1
1557,ZZ,ita,1
1558,XA-FR,lat,62
1558,XA-CH,lat,54
1558,ZZ,lat,51
1558,XA-IT,ita,47
1558,,lat,32
1558,,,29
1558,XA-IT,lat,20
1558,XA-DE,lat,13
1558,ZZ,ger,10
1558,ZZ,,8
1558,XA-FR,frm,7
1558,XA-FR,fre,6
1558,sz,lat,5
1558,XA-ES,spa,5
1558,XA-CH,ger,5
1558,XA-IT,grc,4
1558,,ita,4
1558,it,lat,2
1558,XG-DR,ger,2
1558,XA-DE,gre,2
1558,XA-FR,grc,2
1558,FR,por,2
1558,XA-FR,,2
1558,fr,fre,1
1558,IT,por,1
1558,XA-BE,lat,1
1558,XA-CH,grc,1
1558,enk,lat,1
1558,XA-ES,lat,1
1558,,ger,1
1558,XA-CH,ita,1
1558,XA-CH,heb,1
1558,XG-DR,lat,1
1558,de,lat,1
1558,gw,lat,1
1558,CH,por,1
1558,XA-BE,dut,1
1558,XA-CH,mul,1
1558,,fre,1
1558,enk,eng,1
1559,XA-IT,lat,86
1559,XA-CH,lat,41
1559,,,29
1559,ZZ,lat,29
1559,,lat,24
1559,XA-DE,lat,16
1559,XA-IT,ita,15
1559,XA-FR,lat,13
1559,XA-CH,ger,9
1559,XA-BE,lat,8
1559,ZZ,ger,7
1559,ZZ,,6
1559,XA-PT,lat,6
1559,XA-IT,,6
1559,XA-IT,grc,5
1559,XG-DR,lat,4
1559,XA-FR,frm,4
1559,XA-FR,ita,4
1559,XA-FR,fre,4
1559,,ger,4
1559,ZZ,grc,3
1559,,fre,3
1559,XA-NL,lat,3
1559,it,lat,3
1559,be,lat,3
1559,XA-CH,grc,2
1559,PT,por,2
1559,,grc,2
1559,XA-IT,mul,2
1559,,gre,2
1559,XA-CZ,lat,2
1559,XA-DE,grc,2
1559,XA-IT,gre,2
1559,XA-GB,eng,1
1559,sz,lat,1
1559,,frm,1
1559,XA-DE,ger,1
1559,XA-GB,lat,1
1559,gw,ger,1
1559,xx,lat,1
1559,FR,por,1
1559,XA-DE,,1
1560,XA-FR,lat,70
1560,,,60
1560,XA-IT,lat,56
1560,XA-IT,ita,56
1560,XA-CH,lat,42
1560,ZZ,lat,26
1560,XA-BE,lat,20
1560,ZZ,ger,14
1560,,lat,14
1560,ZZ,,13
1560,sz,lat,6
1560,fr,lat,6
1560,ZZ,grc,6
1560,XA-NL,lat,5
1560,ch,lat,4
1560,,ita,4
1560,XA-IT,,4
1560,XA-DE,lat,4
1560,it,lat,3
1560,XA-ES,spa,3
1560,XA-DE,ger,3
1560,XA-CH,grc,3
1560,XA-CH,mul,2
1560,XA-ES,lat,2
1560,IT,por,2
1560,XG-DR,,2
1560,XA-FR,frm,2
1560,XA-FR,ita,2
1560,XA-FR,fre,2
1560,XA-CH,eng,2
1560,,ger,2
1560,XG-DR,ger,2
1560,XA-FR,grc,2
1560,XA-DE,grc,1
1560,nl,,1
1560,be,lat,1
1560,gw,lat,1
1560,enk,roa,1
1560,XA-GB,roa,1
1560,ZZ,ita,1
1560,ZZ,ta,1
1560,fr,fre,1
1561,XA-IT,ita,47
1561,XA-CH,lat,38
1561,,,33
1561,XA-BE,lat,31
1561,XA-IT,lat,30
1561,,lat,18
1561,XA-DE,lat,17
1561,XA-FR,lat,16
1561,ZZ,lat,16
1561,XA-FR,frm,10
1561,XA-IT,,4
1561,XA-ES,lat,4
1561,be,lat,4
1561,XA-FR,grc,4
1561,XA-CH,grc,3
1561,XA-NL,lat,3
1561,XA-FR,fre,3
1561,ZZ,ger,3
1561,,ita,2
1561,ZZ,,2
1561,XA-FR,mul,2
1561,it,ita,2
1561,XG-DR,lat,2
1561,XA-ES,spa,2
1561,ES,por,2
1561,ZZ,grc,2
1561,XG-DR,,2
1561,XA-IT,grc,1
1561,sz,grc,1
1561,XA-CH,fre,1
1561,gw,lat,1
1561,XG-DR,ger,1
1561,IT,por,1
1561,fr,ger,1
1561,XA-GB,eng,1
1561,xx,lat,1
1561,fr,lat,1
1561,FR,por,1
1561,sz,lat,1
1562,XA-IT,lat,73
1562,XA-IT,ita,60
1562,XA-CH,lat,43
1562,,,41
1562,XA-DE,lat,39
1562,XA-FR,lat,37
1562,,lat,31
1562,ZZ,lat,17
1562,XA-CH,grc,9
1562,XA-BE,lat,9
1562,ZZ,ger,7
1562,ZZ,,5
1562,ZZ,grc,4
1562,XA-FR,,4
1562,,eng,4
1562,XA-FR,fre,3
1562,XA-IT,grc,3
1562,XA-ES,spa,3
1562,,grc,3
1562,XA-GB,eng,3
1562,xx,lat,3
1562,XA-BE,,2
1562,XA-IT,frm,2
1562,FR,por,2
1562,XA-FR,eng,2
1562,XA-IT,spa,2
1562,XA-DE,swe,2
1562,gw,lat,2
1562,XA-DE,eng,2
1562,XG-DR,lat,2
1562,sz,lat,2
1562,ch,mul,1
1562,fr,lat,1
1562,gw,,1
1562,DE,por,1
1562,enk,eng,1
1562,ZZ,at,1
1562,ZZ,eng,1
1562,XA-FR,frm,1
1562,CH,por,1
1562,XA-FR,ger,1
1562,XG-DR,nds,1
1562,,fre,1
1562,XG-DR,ger,1
1563,XA-IT,ita,53
1563,XA-FR,lat,38
1563,XA-CH,lat,37
1563,XA-IT,lat,35
1563,,,30
1563,XA-DE,lat,19
1563,ZZ,lat,14
1563,,lat,12
1563,XA-FR,fre,11
1563,ZZ,ger,10
1563,XA-BE,lat,10
1563,XA-ES,lat,6
1563,it,ita,3
1563,XA-CH,ger,3
1563,,ita,2
1563,XA-CH,ita,2
1563,XA-FR,ita,2
1563,XG-DR,,2
1563,gw,lat,2
1563,it,lat,2
1563,ZZ,scr,2
1563,XA-ES,spa,2
1563,ZZ,grc,2
1563,XG-DR,lat,2
1563,de,,2
1563,XA-CH,mul,2
1563,XA-DE,grc,2
1563,ZZ,,2
1563,fr,lat,1
1563,,fre,1
1563,sz,lat,1
1563,fr,mul,1
1563,XA-FR,frm,1
1563,gw,ger,1
1563,FR,por,1
1564,XA-IT,lat,91
1564,XA-FR,lat,51
1564,,,48
1564,,lat,36
1564,XA-DE,lat,28
1564,XA-IT,ita,24
1564,ZZ,lat,19
1564,XA-CH,lat,17
1564,XA-BE,lat,14
1564,ZZ,,8
1564,XA-CZ,lat,8
1564,XA-CH,fre,7
1564,XA-FR,frm,6
1564,XA-NL,lat,6
1564,ZZ,frm,5
1564,XA-CSHH,lat,4
1564,,gre,4
1564,XA-CH,ger,3
1564,,ita,3
1564,XA-FR,fre,2
1564,XA-BE,,2
1564,XA-IT,eng,2
1564,XA-FR,,2
1564,ZZ,at,2
1564,fr,lat,2
1564,XA-CH,frm,2
1564,,fre,2
1564,IT,por,2
1564,ZZ,ger,2
1564,,ger,1
1564,fr,fre,1
1564,yy,lat,1
1564,,dui,1
1564,enk,eng,1
1564,it,ita,1
1564,ZZ,eng,1
1564,XG-DR,lat,1
1564,xr,lat,1
1564,sz,ger,1
1564,ZZ,ng,1
1564,pl,lat,1
1564,xx,frm,1
1564,sz,lat,1
1564,XA-CH,grc,1
1565,XA-IT,ita,76
1565,XA-IT,lat,48
1565,XA-DE,lat,43
1565,XA-BE,lat,33
1565,XA-FR,lat,33
1565,,,30
1565,ZZ,lat,21
1565,XA-CH,lat,18
1565,,lat,18
1565,XA-BE,grc,10
1565,XA-BE,,9
1565,,ger,7
1565,XA-ES,lat,7
1565,XA-BE,mul,6
1565,XA-DE,ger,6
1565,XA-FR,fre,5
1565,XA-FR,frm,4
1565,it,lat,4
1565,XA-PL,lat,4
1565,XA-NL,lat,4
1565,ZZ,,4
1565,XA-ES,spa,3
1565,XG-DR,ger,3
1565,XA-GB,eng,3
1565,,ita,3
1565,oo,mul,2
1565,XA-DE,grc,2
1565,XA-GB,lat,2
1565,XG-DR,lat,2
1565,XA-DE,gre,2
1565,XA-NL,grc,2
1565,XA-IT,grc,2
1565,it,ita,2
1565,XA-NL,,1
1565,XA-GB,ger,1
1565,gw,lat,1
1565,FR,por,1
1565,ES,por,1
1565,XA-FR,grc,1
1565,xx,ger,1
1565,ZZ,ger,1
1565,xx,lat,1
1565,XA-BE,gre,1
1565,,grc,1
1565,ZZ,grc,1
1565,ch,lat,1
1565,de,,1
1565,ne,lat,1
1565,XA-IT,spa,1
1565,xxk,eng,1
1565,be,grc,1
1565,enk,eng,1
1566,XA-IT,lat,83
1566,,,43
1566,XA-BE,lat,30
1566,XA-DE,lat,29
1566,ZZ,lat,20
1566,,lat,18
1566,XA-CH,lat,15
1566,XA-ES,lat,14
1566,XA-FR,frm,12
1566,XA-FR,lat,12
1566,XA-IT,ita,11
