year_of_publication,country_of_publication,primary_language_code,count
2001,it,eng,7
2001,no,nor,6
2001,nyu,eng,6
2001,er,est,6
2001,,2001,6
2001,sz,ger,5
2001,au,ger,5
2001,ne,eng,5
2001,dk,eng,5
2001,ru,rus,5
2001,mx,spa,5
2001,xxc,eng,4
2001,sp,spa,4
2001,gw,,4
2001,xxu,mul,4
2001,no#,nob,4
2001,de,dui,4
2001,no,nno,3
2001,gh,eng,3
2001,ca,eng,3
2001,sw,rus,3
2001,no,2001,3
2001,gw,spa,3
2001,mdu,eng,2
2001,fr,fre,2
2001,gr,gre,2
2001,rh,eng,2
2001,no#,eng,2
2001,sw,,2
2001,gw,fre,2
2001,lu,ger,2
2001,xx,dan,2
2001,un,ukr,2
2001,,eng,2
2001,hu,eng,2
2001,bw,rus,2
2001,lu,eng,2
2001,cr,spa,2
2001,tu,tur,2
2001,no,swe,2
2001,at,ger,1
2001,sw,mul,1
2001,tz,eng,1
2001,no,dan,1
2001,xx,zxx,1
2001,er,eng,1
2001,nju,eng,1
2001,ilu,swe,1
2001,bn,bos,1
2001,xx,ger,1
2001,et,eng,1
2001,us,,1
2001,gw,tur,1
2001,ch,ger,1
2001,pl,,1
2001,gb,2001,1
2001,sx,eng,1
2001,xxc,mul,1
2001,ii,fre,1
2001,ve,spa,1
2001,xxk,,1
2001,us,2001,1
2001,nr,eng,1
2001,ilu,eng,1
2001,dcu,eng,1
2001,fi,,1
2001,ii,eng,1
2001,be,ned,1
2001,ko,eng,1
2001,bu,bul,1
2001,ni,spa,1
2001,rm,rum,1
2001,de,mul,1
2001,de,2001,1
2001,pe,eng,1
2001,mz,eng,1
2001,CO,por,1
2001,bg,eng,1
2001,pl,spa,1
2001,hk,eng,1
2001,xx,fin,1
2001,dk,,1
2001,it,mmm,1
2001,xx,hrv,1
2001,dk,mul,1
2001,ch,eng,1
2001,dk,swe,1
2001,DE,por,1
2001,sw,nor,1
2001,quc,eng,1
2001,Es,por,1
2001,pl,rus,1
2001,pl,ger,1
2001,se,2001,1
2001,pl,bel,1
2001,pe,spa,1
2001,ph,eng,1
2001,nq,spa,1
2001,xr,slo,1
2001,ctu,eng,1
2002,gw,ger,332
2002,pl,pol,216
2002,dk,2002,196
2002,xx,,125
2002,xxk,eng,118
2002,xxu,eng,106
2002,sw,swe,102
2002,xx,eng,88
2002,gw,eng,81
2002,fi,fin,59
2002,sw,eng,49
2002,us,eng,42
2002,gb,eng,34
2002,no,nob,28
2002,de,ger,23
2002,nl,ned,23
2002,xr,cze,22
2002,PT,por,20
2002,enk,eng,15
2002,fi,eng,15
2002,ne,eng,13
2002,nl,eng,13
2002,dk,dan,11
2002,pl,eng,11
2002,no,eng,11
2002,it,ita,9
2002,sz,ger,9
2002,au,ger,9
2002,nyu,eng,6
2002,es,spa,6
2002,ru,rus,6
2002,fi,swe,6
2002,no,nor,5
2002,no#,eng,5
2002,gw,tur,4
2002,sa,eng,4
2002,de,2002,4
2002,tz,eng,3
2002,er,est,3
2002,tu,tur,3
2002,no#,nob,3
2002,dk,eng,3
2002,et,eng,3
2002,de,dui,2
2002,lu,ger,2
2002,ua,eng,2
2002,no,dan,2
2002,us,2002,2
2002,se,2002,2
2002,mx,spa,2
2002,xx,swe,2
2002,xx,fin,2
2002,xxc,eng,2
2002,hu,eng,2
2002,de,mmm,2
2002,gw,spa,2
2002,ja,eng,2
2002,sw,spa,2
2002,pe,spa,2
2002,xx,rus,2
2002,sp,spa,2
2002,mnu,eng,2
2002,bo,spa,2
2002,nr,eng,2
2002,xx,ger,2
2002,xx,srp,1
2002,gr,eng,1
2002,xx,ita,1
2002,sg,eng,1
2002,xxu,mul,1
2002,no,nno,1
2002,DE,por,1
2002,gw,fre,1
2002,gw,,1
2002,id,ind,1
2002,gh,eng,1
2002,,ned,1
2002,hu,hun,1
2002,no#,mul,1
2002,it,eng,1
2002,zz,spa,1
2002,se,eng,1
2002,xx,hrv,1
2002,ca,eng,1
2002,nju,eng,1
2002,cg,fre,1
2002,li,lit,1
2002,bl,por,1
2002,sw,mul,1
2002,xr,eng,1
2002,sp,eng,1
2002,cz,tse,1
2002,BR,por,1
2002,cau,eng,1
2002,nl,tur,1
2002,br,por,1
2002,no,,1
2002,xx,dan,1
2002,ec,spa,1
2002,ph,eng,1
2002,be,ned,1
2002,pl,spa,1
2002,ke,eng,1
2002,swu,eng,1
2002,ctu,eng,1
2002,fr,eng,1
2002,xr,rus,1
2002,ii,eng,1
2002,xx,spa,1
2002,xo,slo,1
2002,dk,fin,1
2002,pl,rus,1
2002,no#,nno,1
2002,rh,eng,1
2002,sw,rus,1
2002,sw,bos,1
2002,sz,eng,1
2002,ug,eng,1
2002,xx,zxx,1
2002,sk,slo,1
2002,un,ukr,1
2002,dk,mul,1
2002,gb,2002,1
2002,nl,fra,1
2002,no,swe,1
2002,zw,eng,1
2003,gw,ger,356
2003,dk,2003,232
2003,pl,pol,203
2003,xx,,121
2003,xxu,eng,113
2003,gw,eng,104
2003,fi,fin,102
2003,sw,swe,90
2003,xxk,eng,85
2003,xx,eng,84
2003,us,eng,43
2003,gb,eng,28
2003,no,nob,22
2003,xr,cze,21
2003,pl,eng,20
2003,sw,eng,20
2003,PT,por,18
2003,nl,ned,17
2003,de,ger,16
2003,nl,eng,14
2003,enk,eng,14
2003,it,ita,14
2003,fi,eng,13
2003,no#,nob,13
2003,xxc,eng,10
2003,no,eng,10
2003,no,nor,10
2003,au,ger,8
2003,dk,dan,8
2003,ru,rus,7
2003,de,dui,7
2003,sz,ger,7
2003,ii,eng,5
2003,ne,eng,5
2003,fr,eng,4
2003,hu,eng,4
2003,nr,eng,4
2003,fi,swe,4
2003,no#,eng,3
2003,pl,ger,3
2003,us,2003,3
2003,er,eng,3
2003,sa,eng,3
2003,ng,eng,3
2003,nyu,eng,3
2003,gw,spa,3
2003,dcu,eng,2
2003,xx,ger,2
2003,ja,eng,2
2003,no,swe,2
2003,xx,zxx,2
2003,fr,fre,2
2003,sp,spa,2
2003,gw,,2
2003,tu,tur,2
2003,ke,eng,2
2003,it,mmm,2
2003,ch,eng,2
2003,cau,eng,2
2003,gw,kur,2
2003,xx,ita,2
2003,mx,spa,2
2003,DE,por,2
2003,ii,mul,2
2003,lv,ger,1
2003,nz,eng,1
2003,stk,eng,1
2003,sw,rus,1
2003,sz,,1
2003,de,,1
2003,ar,spa,1
2003,dk,eng,1
2003,de,eng,1
2003,sw,ara,1
2003,onc,eng,1
2003,cz,cze,1
2003,no,mul,1
2003,lu,ger,1
2003,bu,bul,1
2003,ctu,eng,1
2003,US,por,1
2003,bw,rus,1
2003,xx,rus,1
2003,mw,eng,1
2003,quc,eng,1
2003,zw,eng,1
2003,no#,swe,1
2003,au,eng,1
2003,ca,eng,1
2003,xx,dan,1
2003,dk,swe,1
2003,ir,per,1
2003,no#,mul,1
2003,de,2003,1
2003,nl,dui,1
2003,|||,,1
2003,es,spa,1
2003,bg,bul,1
2003,nju,eng,1
2003,pe,spa,1
2003,be,ned,1
2003,rs,srp,1
2003,xx,fin,1
2003,tz,eng,1
2003,PT ,por,1
2003,tr,tur,1
2003,nl,dut,1
2003,be,eng,1
2003,rh,eng,1
2003,bl,bul,1
2003,se,eng,1
2003,oo,srp,1
2003,pl,fre,1
2003,un,ukr,1
2003,no,nno,1
2003,cm,eng,1
2003,,eng,1
2003,po,por,1
2003,,,1
2003,xxu,swe,1
2003,it,eng,1
2003,ilu,eng,1
2003,ne,dut,1
2003,ohu,eng,1
2003,fi,,1
2003,riu,eng,1
2003,CH,por,1
2003,zz,eng,1
2004,gw,ger,456
2004,dk,2004,269
2004,pl,pol,237
2004,gw,eng,125
2004,xx,,112
2004,xxk,eng,96
2004,xxu,eng,90
2004,fi,fin,79
2004,xx,eng,77
2004,sw,swe,67
2004,us,eng,45
2004,sw,eng,38
2004,no,nob,34
2004,gb,eng,29
2004,nl,ned,27
2004,enk,eng,19
2004,PT,por,17
2004,xr,cze,17
2004,it,ita,15
2004,de,ger,14
2004,no,eng,13
2004,sz,ger,12
2004,pl,eng,12
2004,fi,eng,11
2004,es,spa,9
2004,fi,swe,9
2004,sa,eng,7
2004,dk,dan,7
2004,xx,ita,6
2004,ii,eng,6
2004,no#,nob,6
2004,nl,eng,6
2004,no,swe,6
2004,no,nno,5
2004,er,est,5
2004,za,eng,5
2004,fr,fre,5
2004,au,ger,5
2004,be,eng,5
2004,sg,eng,5
2004,ne,eng,5
2004,tu,tur,4
2004,ru,rus,4
2004,be,ned,4
2004,nyu,eng,4
2004,us,2004,4
2004,ng,eng,4
2004,no,dan,3
2004,no,nor,3
2004,fr,eng,3
2004,dk,eng,3
2004,cl,spa,3
2004,si,eng,3
2004,au,eng,3
2004,nr,eng,3
2004,xr,eng,3
2004,mx,spa,3
2004,ja,eng,3
2004,se,eng,3
2004,de,dui,2
2004,sp,spa,2
2004,cr,spa,2
2004,yu,eng,2
2004,gb,2004,2
2004,un,ukr,2
2004,gw,spa,2
2004,xxc,eng,2
2004,pl,rus,2
2004,lh,ger,2
2004,mdu,eng,2
2004,hu,eng,2
2004,in,eng,2
2004,ar,spa,2
2004,xx,pol,2
2004,no#,eng,2
2004,ke,eng,2
2004,co,spa,2
2004,gw,por,1
2004,bcc,eng,1
2004,sn,eng,1
2004,pau,eng,1
2004,jp,eng,1
2004,xx,dut,1
2004,se,2004,1
2004,dcu,eng,1
2004,ag,spa,1
2004,JP,por,1
2004,oo,eng,1
2004,IT,por,1
2004,et,eng,1
2004,cn,eng,1
2004,at,mul,1
2004,tr,tur,1
2004,bu,ger,1
2004,oo,srp,1
2004,ne,ger,1
2004,xx,swe,1
2004,eu,fre,1
2004,bg,bul,1
2004,ksu,eng,1
2004,zz,eng,1
2004,xx,est,1
2004,gr,eng,1
2004,er,eng,1
2004,de,mmm,1
2004,xx,spa,1
2004,xxk,,1
2004,,,1
2004,se,zwe,1
2004,ilu,eng,1
2004,hr,hrv,1
2004,ca,eng,1
2004,gw,ita,1
2004,gh,eng,1
2004,xx,rus,1
2004,uuu,eng,1
2004,BR,por,1
2004,ve,spa,1
2004,xx,kur,1
2004,nju,eng,1
2004,de,eng,1
2004,rm,ger,1
2004,no,mul,1
2004,xx,ger,1
2004,gw,fre,1
2005,gw,ger,391
2005,pl,pol,271
2005,dk,2005,251
2005,gw,eng,165
2005,xx,,138
2005,fi,fin,111
2005,xxu,eng,80
2005,xx,eng,78
2005,xxk,eng,68
2005,sw,swe,67
2005,us,eng,36
2005,sw,eng,36
2005,gb,eng,22
2005,PT,por,21
2005,no,nob,20
2005,xr,cze,17
2005,nl,ned,17
2005,de,ger,16
2005,sa,eng,14
2005,it,ita,13
2005,fi,swe,13
2005,enk,eng,13
2005,nl,eng,13
2005,pl,eng,11
2005,sz,ger,9
2005,dk,eng,8
2005,es,spa,8
2005,ne,eng,8
2005,au,ger,7
2005,ru,rus,6
2005,fi,eng,6
2005,no#,nob,6
2005,dk,dan,6
2005,gw,spa,5
2005,nyu,eng,5
2005,fr,fre,5
2005,pe,spa,4
2005,no,nno,4
2005,no,nor,4
2005,hu,eng,4
2005,gb,2005,4
2005,de,eng,4
2005,xxc,eng,4
2005,SE,por,4
2005,no,eng,3
2005,xx,ita,3
2005,ch,eng,3
2005,sz,eng,3
2005,in,eng,3
2005,sp,spa,3
2005,mdu,eng,3
2005,xx,spa,3
2005,no#,mul,3
2005,pl,rus,3
2005,si,eng,3
2005,pl,ger,3
2005,fi,rus,3
2005,gw,rum,2
2005,xr,eng,2
2005,sg,eng,2
2005,it,eng,2
2005,ar,spa,2
2005,cl,spa,2
2005,rs,eng,2
2005,xx,fre,2
2005,inu,eng,2
2005,pl,ita,2
2005,GB,por,2
2005,ii,eng,2
2005,dk,swe,2
2005,er,est,2
2005,xx,pol,2
2005,no#,eng,2
2005,sw,,2
2005,no,dan,2
2005,fr,eng,2
2005,mx,spa,2
2005,nr,eng,2
2005,po,por,2
2005,us,2005,2
2005,us,spa,1
2005,US,por,1
2005,xxk,pol,1
2005,za,eng,1
2005,ilu,eng,1
2005,mf,eng,1
2005,sx,eng,1
2005,tu,tur,1
2005,gw,zxx,1
2005,de,dui,1
2005,dk,mul,1
2005,pl,mmm,1
2005,sw,kur,1
2005,ic,2005,1
2005,cou,eng,1
2005,it,mul,1
2005,nik,eng,1
2005,vc,eng,1
2005,xx,nor,1
2005,bl,por,1
2005,ph,eng,1
2005,dcu,eng,1
2005,ca,eng,1
2005,xna,eng,1
2005,ncu,eng,1
2005,ph,tgl,1
2005,de,2005,1
2005,es,mmm,1
2005,yu,alb,1
2005,se,eng,1
2005,cg,fre,1
2005,tr,tur,1
2005,nju,eng,1
2005,gw,fre,1
2005,sp,eng,1
2005,xx,rus,1
2005,bs,eng,1
2005,xr,ara,1
2005,et,eng,1
2005,gw,cze,1
2005,eu,mmm,1
2005,de,fre,1
2005,lv,eng,1
2005,se,2005,1
2005,gw,,1
2005,ch,ger,1
2005,zz,mul,1
2006,gw,ger,432
2006,pl,pol,288
2006,dk,2006,237
2006,gw,eng,151
2006,xx,,120
2006,fi,fin,108
2006,xx,eng,88
2006,xxk,eng,87
2006,xxu,eng,71
2006,sw,swe,64
2006,no,nob,37
2006,fi,eng,33
2006,sw,eng,30
2006,gb,eng,24
2006,PT,por,21
2006,us,eng,19
2006,xr,cze,19
2006,nl,ned,19
2006,enk,eng,18
2006,it,ita,14
2006,fi,swe,14
2006,pl,eng,12
2006,au,ger,12
2006,no,eng,12
2006,de,ger,10
2006,ru,rus,9
2006,er,eng,8
2006,es,spa,8
2006,sz,ger,7
2006,mdu,eng,6
2006,sa,eng,6
2006,sz,eng,6
2006,be,eng,6
2006,nl,eng,6
2006,no,dan,5
2006,de,eng,5
2006,dk,eng,5
2006,sp,spa,5
2006,ar,spa,4
2006,no,nno,4
2006,no#,nob,4
2006,nyu,eng,4
2006,no#,mul,4
2006,ne,eng,4
2006,xx,zxx,4
2006,gb,2006,3
2006,gw,,3
2006,no,nor,3
2006,it,eng,3
2006,xx,ita,3
2006,gw,spa,3
2006,pl,rus,3
2006,pl,ger,3
2006,xx,rus,3
2006,no#,eng,3
2006,us,2006,3
2006,ii,eng,2
2006,gw,fre,2
2006,tu,tur,2
2006,bn,bos,2
2006,cau,eng,2
2006,un,ukr,2
2006,au,eng,2
2006,xx,spa,2
2006,tr,tur,2
2006,ch,eng,2
2006,rb,srp,2
2006,xxu,,2
2006,dk,dan,2
2006,no,swe,2
2006,nju,eng,2
2006,de,2006,2
2006,xx,dut,1
2006,br,por,1
2006,il,eng,1
2006,nbu,eng,1
2006,gw,ita,1
2006,ve,spa,1
2006,mau,eng,1
2006,is,eng,1
2006,gw,cze,1
2006,RO,por,1
2006,xx,srp,1
2006,fi,ger,1
2006,ctu,eng,1
2006,BR,por,1
2006,fr,eng,1
2006,gt,spa,1
2006,id,ind,1
2006,zz,eng,1
2006,gw,swe,1
2006,txu,eng,1
2006,at,eng,1
2006,xx,fin,1
2006,lu,eng,1
2006,xxu,pol,1
2006,pl,cze,1
2006,fi,spa,1
2006,ko,ger,1
2006,sx,eng,1
2006,sn,eng,1
2006,ba,bos,1
2006,uik,eng,1
2006,US,por,1
2006,ncu,eng,1
2006,ilu,eng,1
2006,lh,ger,1
2006,ch,ger,1
2006,cou,eng,1
2006,be,mul,1
2006,|||,,1
2006,eu,eng,1
2006,mx,spa,1
2006,th,eng,1
2006,sg,eng,1
2006,wau,eng,1
2006,xxc,eng,1
2006,GB,por,1
2006,gw,kur,1
2006,xx,rum,1
2006,xx,2006,1
2006,de,gem,1
2006,ar,mmm,1
2006,sw,ara,1
2006,cz,cze,1
2006,xx,ger,1
2006,in,eng,1
2006,pe,spa,1
2006,be,ned,1
2006,LU,por,1
2006,xv,slv,1
2006,hu,eng,1
2006,ug,eng,1
2007,gw,ger,584
2007,pl,pol,332
2007,dk,2007,202
2007,gw,eng,173
2007,xx,,137
2007,xxk,eng,133
2007,xxu,eng,83
2007,fi,fin,83
2007,xx,eng,77
2007,sw,swe,66
2007,sw,eng,37
2007,no,nob,33
2007,us,eng,32
2007,gb,eng,27
2007,PT,por,25
2007,enk,eng,22
2007,xr,cze,17
2007,nl,eng,16
2007,it,ita,15
2007,no,eng,15
2007,de,ger,15
2007,pl,eng,13
2007,sz,ger,12
2007,es,spa,11
2007,fi,swe,11
2007,fi,eng,11
2007,ne,eng,10
2007,be,eng,8
2007,nyu,eng,8
2007,nl,ned,8
2007,dk,dan,7
2007,au,ger,7
2007,xx,spa,7
2007,xx,ita,7
2007,nju,eng,6
2007,ru,rus,6
2007,no#,nob,6
2007,no#,eng,6
2007,de,eng,5
2007,xx,zxx,4
2007,si,eng,4
2007,er,eng,4
2007,xr,eng,4
2007,sp,eng,4
2007,no#,nno,3
2007,no,nor,3
2007,mx,spa,3
2007,no,nno,3
2007,us,2007,3
2007,in,eng,3
2007,no,swe,3
2007,mau,eng,3
2007,xxu,,2
2007,lv,eng,2
2007,gb,2007,2
2007,xx,pol,2
2007,no,dan,2
2007,er,est,2
2007,sa,eng,2
2007,gw,spa,2
2007,cau,eng,2
2007,au,eng,2
2007,xxc,eng,2
2007,xx,fre,2
2007,dk,eng,2
2007,no#,mul,2
2007,ctu,eng,2
2007,de,dui,2
2007,is,eng,1
2007,ch,ger,1
2007,cc,eng,1
2007,gw,,1
2007,ch,mis,1
2007,bl,por,1
2007,ko,ger,1
2007,be,ned,1
2007,bu,bul,1
2007,01,,1
2007,gw,tur,1
2007,sw,tha,1
2007,th,eng,1
2007,tnu,eng,1
2007,ch,chi,1
2007,|,ger,1
2007,stk,eng,1
2007,ES,por,1
2007,pl,ger,1
2007,li,eng,1
2007,sz,alb,1
2007,fr,mul,1
2007,un,ukr,1
2007,dcu,eng,1
2007,il,eng,1
2007,xx,swe,1
2007,pl,rus,1
2007,gw,rum,1
2007,gw,por,1
2007,cou,eng,1
2007,io,eng,1
2007,sw,hrv,1
2007,mdu,eng,1
2007,no,,1
2007,sz,eng,1
2007,my,mal,1
2007,DK,por,1
2007,za,eng,1
2007,sw,,1
2007,rm,rum,1
2007,ca,eng,1
2007,pl,spa,1
2007,sdu,eng,1
2007,co,spa,1
2007,ne,dut,1
2007,cz,cze,1
2008,gw,ger,617
2008,pl,pol,347
2008,dk,2008,234
2008,gw,eng,166
2008,xx,,145
2008,xx,eng,115
2008,xxu,eng,102
2008,fi,fin,86
2008,sw,swe,79
2008,xxk,eng,78
2008,sw,eng,55
2008,us,eng,41
2008,gb,eng,33
2008,no,nob,31
2008,PT,por,25
2008,nl,ned,22
2008,xr,cze,20
2008,enk,eng,19
2008,fi,eng,18
2008,de,ger,18
2008,it,ita,16
2008,au,ger,14
2008,no,eng,13
2008,pl,eng,13
2008,sz,ger,11
2008,nyu,eng,11
2008,es,spa,10
2008,ru,rus,8
2008,nl,eng,8
2008,xx,2008,8
2008,fi,swe,7
2008,be,eng,7
2008,er,eng,6
2008,no#,nob,6
2008,us,2008,6
2008,no,dan,6
2008,sp,spa,4
2008,xx,ita,4
2008,de,eng,4
2008,gw,,4
2008,mdu,eng,4
2008,no,swe,3
2008,de,dui,3
2008,xx,spa,3
2008,no#,mul,3
2008,pl,rus,3
2008,no,nno,3
2008,no#,eng,3
2008,ii,eng,3
2008,gw,spa,3
2008,xx,ger,3
2008,xr,eng,2
2008,dcu,eng,2
2008,cl,spa,2
2008,tu,tur,2
2008,gb,2008,2
2008,ilu,eng,2
2008,mau,eng,2
2008,fr,eng,2
2008,un,ukr,2
2008,no,nor,2
2008,ar,spa,2
2008,eu,eng,2
2008,cou,eng,2
2008,dk,dan,2
2008,xx,rus,2
2008,aa,alb,1
2008,bg,bul,1
2008,ve,spa,1
2008,xx,fre,1
2008,gs,geo,1
2008,se,eng,1
2008,ohu,eng,1
2008,cz,cze,1
2008,in,eng,1
2008,nl,dut,1
2008,pl,ukr,1
2008,mx,spa,1
2008,sw,dan,1
2008,de,mul,1
2008,gw,swe,1
2008,cm,eng,1
2008,de,mmm,1
2008,sa,eng,1
2008,gw,fre,1
2008,sz,eng,1
2008,gb,spa,1
2008,fr,fre,1
2008,ag,spa,1
2008,si,eng,1
2008,aj,eng,1
2008,ctu,eng,1
2008,dk,eng,1
2008,xx,fin,1
2008,it,eng,1
2008,bw,rus,1
2008,no,,1
2008,rs,srp,1
2008,gw,cze,1
2008,xr,slo,1
2008,bl,por,1
2008,ES,por,1
2008,oru,eng,1
2008,ph,eng,1
2008,gw,rum,1
2008,er,est,1
2008,po,por,1
2008,nju,eng,1
2008,miu,eng,1
2008,in,2008,1
2008,stk,eng,1
2008,be,ned,1
2008,hu,ger,1
2008,id,ind,1
2008,za,eng,1
2008,xx,por,1
2008,ko,eng,1
2008,zz,eng,1
2008,xx,zxx,1
2009,gw,ger,631
2009,pl,pol,251
2009,xx,,183
2009,gw,eng,182
2009,dk,2009,170
2009,xx,eng,138
2009,xxk,eng,83
2009,sw,swe,61
2009,fi,fin,61
2009,xxu,eng,47
2009,sw,eng,46
2009,us,eng,41
2009,gb,eng,39
2009,enk,eng,30
2009,pl,eng,26
2009,it,ita,21
2009,xr,cze,21
2009,PT,por,17
2009,no,nob,17
2009,fi,eng,16
2009,no,eng,15
2009,nl,ned,14
2009,au,ger,14
2009,de,ger,11
2009,nyu,eng,11
2009,sz,ger,9
2009,gw,,9
2009,es,spa,8
2009,no,swe,7
2009,fi,swe,7
2009,nl,eng,6
2009,xx,spa,6
2009,no#,eng,5
2009,xx,ita,5
2009,mdu,eng,5
2009,no#,nob,5
2009,de,eng,5
2009,mx,spa,4
2009,gw,tur,4
2009,dk,eng,4
2009,gw,cze,4
2009,ne,eng,4
2009,no,nno,4
2009,gw,spa,4
2009,ru,rus,4
2009,no,2009,3
2009,cz,eng,3
2009,xr,eng,3
2009,sw,spa,3
2009,sz,eng,3
2009,dcu,eng,3
2009,gw,ita,2
2009,er,est,2
2009,be,ned,2
2009,no#,mul,2
2009,in,eng,2
2009,tu,tur,2
2009,xx,ger,2
2009,de,mmm,2
2009,pt,por,2
2009,no,dan,2
2009,gb,2009,2
2009,se,swe,2
2009,fr,eng,2
2009,fi,,1
2009,nju,eng,1
2009,sw,,1
2009,ar,spa,1
2009,cc,eng,1
2009,sg,eng,1
2009,it,grc,1
2009,au,eng,1
2009,uy,spa,1
2009,xxk,,1
2009,cm,eng,1
2009,es,eng,1
2009,sa,eng,1
2009,re,fre,1
2009,li,lit,1
2009,de,dui,1
2009,inu,eng,1
2009,IT,por,1
2009,cz,cze,1
2009,xx,srp,1
2009,ncu,eng,1
2009,it,ger,1
2009,gw,fre,1
2009,io,eng,1
2009,CV,por,1
2009,pl,sla,1
2009,us,2009,1
2009,hu,hun,1
2009,lu,ger,1
2009,ES,por,1
2009,xx,dut,1
2009,br,por,1
2009,it,eng,1
2009,sp,spa,1
2009,gw,kur,1
2009,mau,eng,1
2009,sz,ita,1
2009,pl,spa,1
2009,no#,dan,1
2009,de,mul,1
2009,dk,nor,1
2009,nl,mmm,1
2009,xv,slv,1
2009,fr,fre,1
2009,no,nor,1
2009,bg,bul,1
2009,pl,ger,1
2009,se,2009,1
2009,au,lat,1
2009,ilu,eng,1
2009,er,eng,1
2009,xxc,eng,1
2009,bu,bul,1
2010,gw,ger,628
2010,pl,pol,325
2010,xx,,225
2010,dk,2010,168
2010,gw,eng,162
2010,xx,eng,136
2010,xxk,eng,89
2010,xxu,eng,62
2010,fi,fin,54
2010,sw,swe,42
2010,gb,eng,42
2010,enk,eng,35
2010,no,nob,34
2010,us,eng,32
2010,sw,eng,30
2010,nl,ned,27
2010,it,ita,26
2010,xr,cze,25
2010,fi,eng,21
2010,es,spa,17
2010,nl,eng,16
2010,pl,eng,15
2010,gw,,15
2010,fi,swe,15
2010,au,ger,14
2010,PT,por,12
2010,nyu,eng,11
2010,no,eng,10
2010,de,ger,7
2010,no,nno,7
2010,sz,ger,6
2010,fi,est,6
2010,xxc,eng,5
2010,sa,eng,5
2010,no#,nob,5
2010,ne,eng,4
2010,no#,eng,4
2010,no#,mul,4
2010,fr,eng,4
2010,id,ind,4
2010,xx,spa,4
2010,ja,eng,4
2010,de,eng,4
2010,xx,ger,4
2010,xr,eng,3
2010,xx,ita,3
2010,mdu,eng,3
2010,sx,eng,3
2010,sz,eng,3
2010,ru,rus,3
2010,gw,spa,3
2010,dk,dan,3
2010,tu,tur,2
2010,xo,slo,2
2010,pau,eng,2
2010,er,est,2
2010,mx,spa,2
2010,hu,hun,2
2010,no,dan,2
2010,nju,eng,2
2010,fr,fre,2
2010,sw,spa,2
2010,sp,spa,2
2010,be,eng,2
2010,un,ukr,2
2010,no,swe,2
2010,za,eng,2
2010,nl,fra,2
2010,sw,,2
2010,pl,ger,2
2010,es,mmm,1
2010,gw,fre,1
2010,us,mul,1
2010,au,eng,1
2010,fr,mul,1
2010,us,2010,1
2010,be,pol,1
2010,xr,slv,1
2010,xx,fre,1
2010,de,dui,1
2010,cou,eng,1
2010,gw,tur,1
2010,|,ger,1
2010,dk,eng,1
2010,xx,fin,1
2010,IT,por,1
2010,cz,cze,1
2010,xxu,ger,1
2010,lh,ger,1
2010,ca,eng,1
2010,no,nor,1
2010,cm,eng,1
2010,ncu,eng,1
2010,bu,bul,1
2010,it,ger,1
2010,xx,est,1
2010,pl,spa,1
2010,nr,eng,1
2010,de,2010,1
2010,xr,slo,1
2010,be,ned,1
2010,at,ger,1
2010,pl,slo,1
2010,no#,dan,1
2010,dk,nob,1
2010,pl,nor,1
2010,nl,dut,1
2010,bg,eng,1
2010,cau,eng,1
2010,pl,rus,1
2010,CZ,por,1
2010,it,mmm,1
2010,gw,por,1
2010,xx,rus,1
2010,rm,ger,1
2010,bu,eng,1
2010,tr,tur,1
2011,gw,ger,748
2011,pl,pol,269
2011,xx,,238
2011,gw,eng,191
2011,dk,2011,189
2011,xx,eng,136
2011,xxk,eng,85
2011,fi,fin,59
2011,xxu,eng,53
2011,sw,eng,52
2011,sw,swe,51
2011,no,nob,41
2011,enk,eng,40
2011,gb,eng,40
2011,us,eng,36
2011,de,ger,28
2011,nl,ned,24
2011,pl,eng,23
2011,it,ita,19
2011,nl,eng,19
2011,nyu,eng,18
2011,xr,cze,17
2011,gw,,14
2011,PT,por,14
2011,ne,eng,12
2011,au,ger,12
2011,fi,swe,10
2011,no#,nob,9
2011,fi,eng,8
2011,es,spa,8
2011,no#,eng,7
2011,gw,spa,7
2011,sz,ger,6
2011,id,ind,6
2011,de,eng,5
2011,no,eng,5
2011,gw,rus,5
2011,xx,spa,5
2011,us,2011,4
2011,de,dui,4
2011,mau,eng,3
2011,ca,eng,3
2011,xxc,eng,3
2011,nju,eng,3
2011,fr,fre,3
2011,ru,rus,2
2011,zz,eng,2
2011,no,nno,2
2011,ro,rum,2
2011,xx,ita,2
2011,xr,eng,2
2011,er,est,2
2011,se,eng,2
2011,cc,eng,2
2011,tr,tur,2
2011,dcu,eng,2
2011,no,swe,2
2011,gw,tur,1
2011,dk,dan,1
2011,sw,tha,1
2011,no,nor,1
2011,stk,eng,1
2011,sw,spa,1
2011,de,mmm,1
2011,pau,eng,1
2011,no,dan,1
2011,mx,spa,1
2011,sw,pol,1
2011,nl,spa,1
2011,un,ukr,1
2011,ir,tur,1
2011,ii,eng,1
2011,hr,hrv,1
2011,xx_,,1
2011,li,lit,1
2011,cv,por,1
2011,miu,eng,1
2011,gw,fre,1
2011,  ,ger,1
2011,cou,eng,1
2011,be,eng,1
2011,cz,cze,1
2011,rm,rum,1
2011,in,eng,1
2011,sw,,1
2011,ctu,eng,1
2011,cl,spa,1
2011,fi,ger,1
2011,co,spa,1
2011,it,eng,1
2011,sw,fre,1
2011,au,eng,1
2011,CV,por,1
2011,xx,rus,1
2011,po,por,1
2011,pl,slo,1
